gender,annual_income_$,transmission,color,price_$,body_style,dealer_region,price_category,annual_income_category
1,715000,0,2,22000,1,6,0,2
1,630000,0,1,41001,3,6,2,2
1,692000,1,1,23000,1,5,0,2
1,328000,0,2,31000,1,3,2,1
1,600000,0,1,18000,0,0,1,2
1,13500,0,0,26000,3,1,0,1
1,1924500,0,1,45450,3,1,2,3
0,1100000,0,1,36000,2,4,2,0
1,925000,0,0,26000,1,1,0,0
1,413000,1,2,24000,2,0,0,2
1,600000,0,1,17000,4,5,1,2
1,670000,0,0,19000,2,5,1,2
1,13500,1,0,18001,0,3,1,1
1,1005000,0,1,36500,2,0,2,0
1,770000,0,1,29001,2,6,2,0
1,13500,0,2,15000,1,2,1,1
0,758000,0,1,38000,2,1,2,0
1,456000,0,1,21000,1,4,0,2
1,13500,0,0,39000,2,4,2,1
1,13500,0,1,25000,2,3,0,1
1,605000,1,0,49000,3,0,2,2
1,13500,0,0,19000,2,2,1,1
1,435000,0,0,31000,3,3,2,2
1,881000,0,2,29001,2,1,2,0
0,510000,0,0,12000,1,1,1,2
1,13500,1,1,24001,0,3,0,1
1,13500,0,2,35001,4,1,2,1
1,635000,0,1,22000,3,3,0,2
0,465000,1,0,42000,2,5,2,2
1,780000,1,2,31000,2,1,2,0
1,960000,1,1,12000,1,1,1,0
0,13500,1,1,12001,2,4,1,1
1,13500,1,2,34000,3,6,2,1
1,1162000,0,2,22200,2,4,0,3
0,920000,0,1,53000,0,1,2,0
1,435000,0,0,9000,2,5,1,2
1,13500,0,1,13001,1,5,1,1
0,1450000,0,1,45000,3,2,2,3
1,13500,0,2,31001,1,0,2,1
1,1210000,1,2,19000,1,0,1,3
1,716500,1,2,25500,4,5,0,0
1,1656000,1,1,22600,3,1,0,3
1,2225000,1,2,43501,2,0,2,3
1,855000,0,0,28000,1,5,2,0
1,800000,0,2,41001,1,3,2,0
1,765000,0,0,26000,1,2,0,0
1,873000,0,0,49000,1,5,2,0
0,13500,0,1,18000,2,2,1,1
1,1695000,1,2,20500,1,0,0,3
1,750000,0,0,39000,4,3,2,0
1,1365000,0,1,32500,2,1,2,3
1,1150000,1,2,14001,2,0,1,3
0,895000,0,1,31000,1,5,2,0
1,13500,0,0,49000,0,1,2,1
1,431000,0,0,26000,1,0,0,2
1,550000,1,0,34000,1,3,2,2
1,13500,0,1,45000,0,5,2,1
0,940000,0,2,19001,0,2,1,0
1,500000,0,1,45000,0,4,2,2
1,2225000,0,1,22500,3,6,0,3
1,13500,0,2,12000,3,6,1,1
1,1000000,0,1,18000,1,5,1,0
1,680000,1,1,54000,3,6,2,2
0,13500,0,2,19000,3,2,1,1
0,520000,0,0,26001,1,1,0,2
1,13500,1,2,17000,3,1,1,1
1,13500,0,1,51001,4,0,2,1
0,13500,1,1,20000,3,4,0,1
1,1667000,0,0,26700,0,4,0,3
1,711000,0,1,35000,0,5,2,2
1,700000,1,1,13000,3,0,1,2
1,1340000,0,2,16000,2,6,1,3
1,2000000,0,1,22001,3,0,0,3
1,1410000,0,0,27001,3,1,2,3
1,795250,0,0,22250,0,3,0,0
1,597000,0,0,22000,3,1,0,2
0,650000,1,1,27001,2,0,2,2
1,1045000,1,1,12500,1,4,1,0
1,605000,0,1,46000,4,5,2,2
1,880000,0,0,22001,4,1,0,0
1,13500,0,2,29000,2,5,2,1
1,2010000,1,1,31000,3,2,2,3
1,1100000,1,0,12000,2,3,1,0
1,1030000,0,1,46001,4,1,2,0
1,485000,0,2,45001,0,0,2,2
0,691000,1,2,17000,0,1,1,2
1,1214000,0,0,9400,2,3,1,3
1,1513000,0,1,31300,1,1,2,3
1,13500,0,1,15000,4,3,1,1
1,425000,1,2,13000,4,1,1,2
1,380000,1,2,34001,4,6,2,2
1,1635000,0,1,42500,4,4,2,3
1,420500,1,1,23500,1,5,0,2
1,1090000,0,0,18000,4,2,1,0
1,713500,1,1,22500,1,3,0,2
0,730000,1,1,27000,3,3,0,0
1,800000,0,0,18000,1,5,1,0
1,540000,1,2,22000,3,0,0,2
1,1365000,1,1,43500,1,0,2,3
1,1310000,0,0,26000,2,5,0,3
1,1403000,0,0,26301,1,0,0,3
1,800000,1,1,14000,4,3,1,0
1,617500,0,2,29500,2,6,2,2
1,2325000,1,1,22501,1,1,0,3
1,13500,1,1,22000,1,1,0,1
1,1120000,1,2,37000,3,0,2,3
1,1320000,0,1,42000,0,2,2,3
1,13500,1,0,20000,4,4,0,1
1,1070000,1,1,16001,0,0,1,0
1,745000,0,1,22000,1,3,0,0
0,1200000,1,1,22000,1,0,0,3
1,445000,0,0,22000,2,2,0,2
1,840000,0,1,12000,4,0,1,0
0,1310000,1,1,17000,3,3,1,3
1,770000,0,2,19000,2,2,1,0
1,1650000,1,1,29000,4,5,2,3
1,1000000,0,1,22001,1,1,0,0
1,1160000,0,0,22000,4,3,0,3
1,990000,0,2,24000,1,3,0,0
1,910000,0,1,42000,1,0,2,0
1,13500,0,1,46000,4,5,2,1
0,896000,0,0,24000,3,1,0,0
1,368000,0,2,41000,1,2,2,2
1,526000,0,0,33000,1,0,2,2
1,910000,1,0,18001,3,2,1,0
1,1797000,0,0,41700,4,2,2,3
1,840000,1,2,17001,0,1,1,0
0,13500,1,1,27001,2,1,2,1
0,670000,1,0,22000,1,2,0,2
0,1810000,1,2,45000,1,6,2,3
1,1000000,0,1,31000,4,4,2,0
1,1230000,0,0,26000,3,3,0,3
1,1222000,0,0,33200,1,0,2,3
1,1150000,0,1,19000,1,5,1,3
1,13500,0,2,19000,1,3,1,1
1,695000,1,0,42000,2,1,2,2
1,725500,0,1,21500,4,0,0,0
1,770000,0,1,39000,1,4,2,0
1,13500,1,1,14000,2,4,1,1
1,586000,0,1,21000,1,1,0,2
0,600000,1,1,16000,4,1,1,2
1,865000,0,0,23000,4,4,0,0
0,1760000,1,0,11000,4,4,1,3
1,1833000,0,1,20300,1,2,0,3
0,709000,0,0,21000,3,2,0,2
1,1110000,1,1,17000,1,4,1,3
1,13500,0,1,53000,0,1,2,1
1,1652000,1,1,45200,2,1,2,3
0,1205000,0,2,45501,1,3,2,3
1,780000,1,1,20000,3,5,0,0
1,1074000,1,1,16401,3,2,1,0
1,13500,0,1,24001,1,0,0,1
1,740600,0,0,26600,1,1,0,0
1,1078000,0,0,31800,3,6,2,0
1,13500,1,1,14000,1,4,1,1
0,740000,1,2,21000,0,0,0,0
0,870000,0,0,16000,0,2,1,0
1,820000,1,2,19000,1,6,1,0
1,13500,1,0,16000,3,0,1,1
1,601000,0,1,31000,3,6,2,2
1,565000,0,1,42000,1,6,2,2
0,1525000,0,1,15500,1,5,1,3
1,830000,0,0,28001,1,6,2,0
1,13500,1,1,17001,0,3,1,1
1,13500,1,0,16000,3,3,1,1
0,370000,0,0,22000,1,0,0,2
1,860000,1,1,22000,3,2,0,0
1,1610000,1,0,12000,2,6,1,3
1,1705000,1,0,26500,3,0,0,3
1,1210000,0,1,41000,4,6,2,3
1,731000,0,1,32000,0,4,2,0
0,437000,0,1,27000,4,4,0,2
1,1416000,1,0,22600,0,2,0,3
1,275000,0,1,41000,2,3,2,1
1,13500,1,2,21000,3,1,0,1
1,920000,0,1,22000,3,4,0,0
1,1837000,1,0,49700,3,0,2,3
1,920000,1,1,17000,1,6,1,0
1,380000,0,0,26000,1,1,0,2
1,333000,0,2,15000,1,5,1,1
1,1145000,1,1,33500,4,6,2,3
1,1160500,1,0,25050,3,1,0,3
1,13500,1,1,21000,4,2,0,1
1,13500,1,0,44000,1,5,2,1
1,392500,0,1,26500,3,6,0,2
1,1530000,0,0,26000,4,1,0,3
1,710000,1,0,21000,3,3,0,2
1,663000,0,2,19000,0,2,1,2
1,770000,1,0,18000,3,5,1,0
1,13500,0,1,19001,4,5,1,1
0,956000,1,1,14000,2,0,1,0
0,590000,1,2,24001,3,0,0,2
1,13500,1,1,28000,3,0,2,1
1,500000,0,1,22000,0,5,0,2
1,800000,1,1,24001,2,2,0,0
1,13500,0,1,19000,4,1,1,1
1,470000,0,0,31001,3,4,2,2
1,13500,1,0,43000,0,1,2,1
1,530000,0,2,19000,2,4,1,2
1,654000,1,1,17001,4,5,1,2
1,1105000,1,0,12500,2,5,1,3
1,13500,0,1,27000,1,3,0,1
1,13500,1,1,15000,3,0,1,1
1,730000,1,0,44001,0,0,2,0
1,518500,0,2,57500,3,5,2,2
1,1237000,1,2,20701,2,0,0,3
1,395000,0,1,27001,3,1,2,2
1,738000,1,0,36000,4,1,2,0
1,13500,0,1,27000,1,3,0,1
1,13500,1,2,25001,1,3,0,1
1,13500,0,2,39000,3,0,2,1
0,467000,0,0,24000,3,2,0,2
1,1055000,0,1,26500,2,0,0,0
1,656000,1,1,27001,0,5,2,2
1,1066000,1,1,43601,4,1,2,0
0,577000,1,0,43000,1,6,2,2
0,641000,0,0,12000,3,6,1,2
0,770000,0,0,21000,3,3,0,0
0,440000,0,1,46000,4,3,2,2
1,1955000,0,2,1450,3,6,1,3
0,1655000,0,1,31500,4,6,2,3
1,13500,0,2,19000,2,2,1,1
1,635000,0,1,32000,0,0,2,2
1,2265000,1,1,14500,4,6,1,3
1,1830000,1,2,20000,3,3,0,3
1,13500,0,1,21000,0,4,0,1
1,1460000,0,1,36001,3,1,2,3
1,13500,1,1,27000,2,3,0,1
0,750000,0,2,15000,1,4,1,0
0,490000,0,2,23001,3,1,0,2
1,735000,0,1,15000,3,6,1,0
1,1750000,0,0,23001,4,1,0,3
1,2250000,0,1,19000,4,6,1,3
0,13500,0,2,22000,3,3,0,1
1,500000,1,2,24001,2,4,0,2
1,880000,0,0,22000,2,6,0,0
0,1310000,0,1,31000,3,6,2,3
1,13500,1,0,42000,2,6,2,1
0,511500,1,2,22500,3,0,0,2
1,13500,1,1,12000,2,6,1,1
1,775000,1,1,24000,4,0,0,0
1,13500,0,0,45000,2,4,2,1
1,950000,1,0,12000,2,3,1,0
1,13500,1,1,22000,4,2,0,1
1,1270000,0,1,22000,3,1,0,3
1,1150000,1,1,26000,4,5,0,3
0,1206000,1,1,34600,3,4,2,3
1,595000,1,1,17000,2,0,1,2
1,615000,0,0,22000,2,3,0,2
0,13500,1,0,36000,4,2,2,1
1,1200000,0,1,15000,1,2,1,3
1,727000,1,2,21000,3,4,0,0
1,13500,1,0,26001,3,3,0,1
0,1505000,0,0,19500,2,3,0,3
1,915000,1,1,20000,3,6,0,0
1,442000,0,0,22000,2,3,0,2
0,826000,1,0,12000,4,2,1,0
1,957000,0,2,19000,1,5,1,0
1,13500,0,2,19000,3,4,1,1
1,736000,1,2,22000,1,2,0,0
0,2200000,0,1,32000,2,0,2,3
1,13500,0,1,25000,1,0,0,1
0,505000,1,0,18000,1,4,1,2
0,607000,0,1,20000,0,0,0,2
1,442000,1,1,25000,3,3,0,2
1,901000,0,2,22000,1,4,0,0
1,1417500,1,1,13750,3,6,1,3
0,655000,0,0,22000,2,4,0,2
1,1080000,1,0,29000,3,2,2,0
1,1300000,1,1,21000,0,6,0,3
1,1331000,1,0,51100,1,6,2,3
0,1150000,0,0,24000,3,6,0,3
1,13500,1,0,38000,3,0,2,1
1,960000,0,1,31000,4,5,2,0
1,917000,1,2,11000,1,3,1,0
1,845000,1,2,22001,1,0,0,0
1,990000,1,2,29000,4,6,2,0
1,650000,0,1,20000,3,6,0,2
1,1031000,0,0,19100,3,0,0,0
1,560000,0,0,28001,1,4,2,2
0,690000,0,1,20000,1,1,0,2
0,1145000,0,2,41501,1,4,2,3
0,970000,0,0,26001,4,4,0,0
1,13500,1,0,22000,3,2,0,1
1,706500,0,0,18500,4,3,1,2
1,930000,0,0,22001,2,5,0,0
1,643500,0,0,16500,4,0,1,2
1,1405000,1,2,17500,3,4,1,3
1,752000,1,2,31000,2,4,2,0
1,875000,1,1,14000,1,0,1,0
1,13500,0,1,10000,3,4,1,1
1,13500,1,0,18000,1,3,1,1
1,650000,0,1,16000,3,0,1,2
0,13500,0,0,21000,1,1,0,1
1,1125000,0,0,21500,3,6,0,3
0,1065000,1,1,14500,3,5,1,0
1,1600000,1,1,54000,3,1,2,3
1,13500,1,1,20000,3,6,0,1
0,13500,1,0,44000,1,3,2,1
0,682000,0,0,49001,1,5,2,2
1,505000,0,2,15000,1,1,1,2
1,1900000,0,0,22000,2,2,0,3
0,1130000,1,1,54000,4,2,2,3
1,13500,1,0,11000,4,6,1,1
1,620000,0,0,28000,1,5,2,2
0,1470000,0,1,31001,1,5,2,3
1,13500,0,1,10000,3,1,1,1
1,980000,0,1,15000,1,5,1,0
1,13500,0,1,45001,1,4,2,1
1,986000,1,0,18001,1,1,1,0
1,13500,0,1,22000,0,1,0,1
1,1455000,0,0,9501,1,3,1,3
0,790000,1,0,18001,0,3,1,0
0,1280000,0,1,10000,3,3,1,3
1,1500000,0,2,12001,0,0,1,3
1,960000,0,1,22000,0,2,0,0
1,1199000,0,1,31900,1,4,2,3
0,490000,1,1,24000,0,0,0,2
1,13500,0,1,31001,2,0,2,1
1,1375000,0,0,22500,2,4,0,3
1,13500,1,2,14000,4,5,1,1
1,1008000,1,1,43800,1,1,2,0
1,13500,1,2,12001,4,3,1,1
1,1602500,0,2,19250,1,1,0,3
1,598000,1,0,25000,3,0,0,2
1,485000,1,0,42000,2,3,2,2
1,880000,0,1,25000,3,0,0,0
1,1000000,0,1,45001,3,5,2,0
0,571000,0,0,39000,2,3,2,2
1,636000,0,1,41000,3,4,2,2
1,1300000,0,1,22000,0,5,0,3
1,13500,0,2,16001,2,6,1,1
1,13500,1,1,20000,1,2,0,1
1,13500,1,1,16000,0,3,1,1
0,800000,1,1,20000,3,4,0,0
1,1067000,0,1,28700,1,5,2,0
1,13500,1,1,17001,1,5,1,1
1,715000,0,2,39000,4,0,2,2
1,645000,0,0,41000,4,1,2,2
1,1001000,0,0,41101,4,6,2,0
1,1002000,0,1,19200,3,5,0,0
0,13500,1,0,20001,4,3,0,1
0,13500,0,0,18000,4,1,1,1
1,13500,1,1,22001,4,3,0,1
1,2305000,0,2,16500,3,3,1,3
0,1325000,1,1,14500,1,0,1,3
1,813500,1,2,31500,3,6,2,0
0,13500,0,1,46000,0,4,2,1
1,13500,0,2,16000,2,5,1,1
1,695000,1,1,12000,0,0,1,2
1,1590000,0,0,19000,3,1,1,3
0,1570000,1,1,13001,3,2,1,3
1,660000,1,0,44001,1,3,2,2
1,1700000,0,1,17001,3,6,1,3
1,1150000,1,0,29000,1,4,2,3
0,1160000,1,1,54000,4,1,2,3
0,1451000,1,0,22100,1,6,0,3
0,1620500,0,0,41050,4,6,2,3
1,1820000,1,1,54000,3,4,2,3
1,805000,1,0,25000,0,1,0,0
1,751000,0,0,9000,3,6,1,0
1,1700000,1,0,16000,3,5,1,3
1,1960000,0,2,21000,1,1,0,3
0,665000,0,1,19001,4,0,1,2
1,1725000,0,1,19501,2,5,0,3
0,1200000,0,1,22001,2,5,0,3
1,595000,0,1,31000,4,2,2,2
1,1315000,1,1,57500,2,6,2,3
1,360000,1,0,21001,3,5,0,1
1,13500,1,1,13000,1,4,1,1
1,13500,1,0,22000,0,4,0,1
1,13500,0,0,21000,0,0,0,1
1,655000,1,0,12000,2,2,1,2
1,1420000,1,0,36000,1,0,2,3
1,1260000,1,0,36000,4,3,2,3
1,13500,0,1,18001,4,0,1,1
1,1100000,0,1,18000,4,2,1,0
1,850000,1,2,17000,1,0,1,0
1,1290000,0,1,53000,0,5,2,3
1,13500,1,1,41000,0,1,2,1
1,855000,1,0,51001,1,5,2,0
1,411500,1,1,28500,3,6,2,2
0,1450000,0,1,21000,1,1,0,3
1,13500,1,0,18001,3,0,1,1
1,715000,1,1,14000,3,1,1,2
1,380000,1,2,21000,3,0,0,2
1,13500,1,1,54001,3,3,2,1
1,385000,1,0,34000,4,5,2,2
1,13500,0,2,16000,3,6,1,1
1,790000,0,1,19000,4,5,1,0
0,13500,0,1,19000,4,6,1,1
1,877500,0,0,18500,3,0,1,0
1,665000,0,1,42001,4,1,2,2
1,450000,1,0,17000,1,3,1,2
0,600000,0,1,22001,3,5,0,2
1,650000,0,0,27000,3,6,0,2
1,859000,0,1,25000,3,6,0,0
1,13500,1,1,20001,4,3,0,1
1,1880000,0,1,31000,3,5,2,3
1,652000,0,1,21000,0,4,0,2
1,1850000,1,1,25000,1,4,0,3
1,1050000,0,2,31000,1,1,2,0
1,1691500,1,1,26150,4,3,0,3
1,742000,1,1,17001,2,0,1,0
0,593000,0,0,22000,0,5,0,2
0,211000,0,1,51000,4,4,2,1
1,350000,0,2,45001,3,4,2,1
1,823000,1,0,38000,3,1,2,0
1,1012000,0,1,20200,1,0,0,0
1,1430000,1,1,21000,4,4,0,3
1,637000,0,1,42000,2,2,2,2
1,1090000,0,0,22000,4,6,0,0
0,1150000,0,2,22001,2,4,0,3
0,1240000,0,0,16000,2,6,1,3
1,800000,1,2,22000,3,6,0,0
1,1175000,1,1,22501,0,1,0,3
0,340000,0,1,20000,1,3,0,1
1,980000,0,1,19000,1,1,1,0
0,13500,0,2,24001,1,2,0,1
1,1106000,0,0,33601,1,2,2,3
0,13500,0,1,19001,1,6,1,1
1,705000,1,0,34000,1,2,2,2
1,1400000,1,0,42001,2,3,2,3
1,660000,0,1,39000,0,4,2,2
1,755000,0,0,28000,2,4,2,0
1,1275000,0,2,19500,1,6,0,3
1,1665000,0,1,41500,3,5,2,3
1,1336000,1,0,42600,2,3,2,3
0,1192500,1,1,20250,0,6,0,3
1,1502000,1,1,20200,1,3,0,3
1,455000,1,0,26001,3,3,0,2
1,860000,0,2,24001,4,3,0,0
1,1520000,1,0,12000,4,6,1,3
1,390000,1,0,44000,3,1,2,2
0,670000,0,0,41000,1,3,2,2
1,1170000,0,0,21001,1,2,0,3
1,750000,1,0,44001,2,0,2,0
1,1525000,0,1,46500,4,4,2,3
1,1215000,0,1,16500,3,0,1,3
1,13500,1,1,24000,0,1,0,1
0,13500,1,1,20000,2,2,0,1
1,1760000,0,0,22001,1,3,0,3
1,1665000,0,0,33500,1,3,2,3
1,1789000,0,1,20900,1,1,0,3
1,885000,0,0,9000,1,0,1,0
1,800000,0,0,22001,4,4,0,0
0,481000,0,1,57001,3,0,2,2
1,1475000,1,2,22501,4,1,0,3
0,13500,1,0,11000,4,0,1,1
1,1680000,1,1,27000,3,2,0,3
1,13500,0,1,26000,3,0,0,1
1,438000,0,2,31000,0,0,2,2
0,525000,1,0,16000,0,6,1,2
0,13500,0,2,22000,4,1,0,1
1,605000,1,1,20001,3,0,0,2
1,431250,1,2,22250,1,5,0,2
0,760000,0,1,16001,2,0,1,0
0,998000,1,1,20000,1,2,0,0
0,738000,1,1,17000,3,1,1,0
1,1310000,0,1,31000,1,3,2,3
1,1751000,1,0,19101,3,3,0,3
0,750000,0,1,22000,3,1,0,0
1,1918000,1,0,49800,0,5,2,3
1,955000,1,1,45000,2,3,2,0
1,1125000,1,1,27500,0,0,2,3
1,685000,1,1,17000,3,5,1,2
1,13500,1,1,20000,1,1,0,1
0,1470000,0,2,19000,4,0,1,3
1,510000,0,0,18000,1,4,1,2
1,1315000,0,1,19500,0,0,0,3
1,500000,1,2,26001,3,2,0,2
1,13500,1,0,17000,1,1,1,1
0,13500,1,1,12001,1,2,1,1
0,13500,0,0,23000,1,1,0,1
1,1010000,1,1,19000,4,3,1,0
1,380000,0,1,26001,1,3,0,2
1,609000,0,1,51000,0,4,2,2
1,1400000,1,0,17000,1,1,1,3
1,580000,1,1,14000,2,4,1,2
1,802000,0,1,19000,2,0,1,0
1,670000,1,1,16000,3,2,1,2
1,13500,0,1,13000,1,1,1,1
1,725000,1,1,22001,1,3,0,0
1,521000,0,1,21000,1,0,0,2
1,570000,0,0,31000,2,0,2,2
1,13500,0,1,12000,3,4,1,1
1,13500,1,2,34000,2,5,2,1
1,805000,1,0,42000,2,1,2,0
0,800000,0,2,22000,2,5,0,0
1,13500,1,2,22000,4,0,0,1
1,1000000,0,1,19000,4,4,1,0
1,840000,1,1,26000,0,4,0,0
1,1651000,0,1,21100,1,0,0,3
0,550000,1,2,22000,1,4,0,2
1,13500,1,2,22001,3,6,0,1
1,680000,0,1,19001,4,4,1,2
1,358500,0,0,16501,2,2,1,1
1,990000,1,0,26000,3,4,0,0
1,13500,0,1,41000,1,0,2,1
1,650000,0,1,21001,4,2,0,2
1,1900000,1,0,20000,4,2,0,3
1,1114000,0,1,46401,3,4,2,3
1,13500,0,0,22000,2,5,0,1
1,650000,0,2,41000,4,2,2,2
1,1743000,0,2,22300,2,5,0,3
1,1275000,1,0,19500,1,0,0,3
1,1790000,1,1,24000,1,5,0,3
1,960000,1,2,12000,1,3,1,0
1,1460000,0,1,17000,4,3,1,3
1,792000,1,2,21001,1,3,0,0
0,612500,0,0,9500,3,5,1,2
0,550000,1,0,36000,2,0,2,2
1,1340000,1,1,27000,2,5,0,3
1,760000,0,1,42000,4,4,2,0
1,1587000,1,2,17700,4,4,1,3
1,650000,0,0,26000,3,3,0,2
1,1020000,0,1,22000,2,0,0,0
1,13500,1,1,24000,3,3,0,1
1,13500,0,0,28001,1,5,2,1
1,1185000,1,1,45500,2,1,2,3
1,935000,1,0,29001,1,3,2,0
1,13500,1,0,18001,3,6,1,1
1,1226000,0,2,24601,1,2,0,3
0,1235000,0,0,18500,1,1,1,3
1,1077500,1,2,17751,0,1,1,0
1,770000,1,0,18000,0,3,1,0
1,1070000,0,1,19001,4,4,1,0
1,1350000,0,0,9001,3,3,1,3
1,1052500,1,1,26250,0,5,0,0
1,13500,0,1,22000,1,4,0,1
1,1000000,1,1,27000,2,5,0,0
1,13500,1,0,29000,2,0,2,1
1,1284000,0,1,19400,2,4,0,3
1,570000,1,2,43000,4,6,2,2
1,13500,1,1,20000,1,3,0,1
1,13500,1,0,17000,1,4,1,1
0,253000,0,0,16000,4,6,1,1
1,640000,0,0,33000,0,3,2,2
1,13500,1,2,29001,4,3,2,1
0,13500,1,2,22000,0,3,0,1
1,1585000,1,1,17500,0,4,1,3
1,13500,1,0,34000,3,4,2,1
1,549500,1,0,51500,1,0,2,2
1,2220000,1,2,34000,4,5,2,3
1,13500,1,2,21001,4,6,0,1
1,1151000,0,2,19100,1,5,0,3
1,795000,0,1,27000,3,0,0,0
0,803000,1,2,25000,3,2,0,0
1,13500,1,1,14000,2,6,1,1
1,1050000,1,2,37000,3,0,2,0
1,1204000,0,0,19401,3,2,0,3
1,328500,1,1,17500,4,5,1,1
1,455000,0,0,27000,3,6,0,2
1,642000,1,1,20000,1,5,0,2
1,1300000,1,0,53000,1,5,2,3
1,998000,1,2,21000,3,3,0,0
1,675000,1,1,24000,4,1,0,2
1,1025000,1,1,14500,1,4,1,0
0,1685000,0,1,46500,4,6,2,3
0,750000,0,1,19000,1,4,1,0
0,890000,1,2,11000,0,1,1,0
1,13500,0,0,21000,3,6,0,1
0,571000,1,1,14001,4,5,1,2
1,1075000,1,2,16500,4,4,1,0
0,860000,0,1,53000,1,5,2,0
1,1600000,1,1,20000,2,3,0,3
1,1070000,0,2,33001,2,3,2,0
1,2090000,1,0,34001,4,5,2,3
1,1303000,1,1,13300,2,5,1,3
1,1415000,0,1,22500,0,5,0,3
1,13500,1,0,16001,3,1,1,1
1,801000,0,0,16000,3,5,1,0
1,1001000,0,1,24100,2,3,0,0
1,505000,1,1,17000,2,4,1,2
1,13500,1,1,20000,1,5,0,1
0,13500,0,0,16000,0,0,1,1
1,1390000,0,1,32000,2,4,2,3
1,1003000,1,2,25300,1,1,0,0
1,13500,0,0,33000,0,2,2,1
1,1310000,1,0,44001,2,3,2,3
1,682000,0,1,32000,2,4,2,2
1,13500,0,2,41000,2,6,2,1
1,13500,1,1,13000,1,5,1,1
1,800000,1,0,43000,1,0,2,0
1,1010000,1,2,17000,3,5,1,0
1,1150000,1,1,54000,2,4,2,3
1,585000,1,0,11001,4,1,1,2
0,910000,0,0,39000,4,3,2,0
0,870000,1,2,12000,2,2,1,0
1,705000,1,2,24000,3,3,0,2
0,399000,0,1,19000,4,5,1,2
1,695000,0,0,28000,2,1,2,2
1,1115000,0,0,41500,3,6,2,3
1,1140000,0,1,20000,1,6,0,3
0,884000,1,1,28000,3,1,2,0
1,1682000,0,0,9200,1,1,1,3
1,735000,1,1,29001,3,4,2,0
1,13500,1,1,29001,3,3,2,1
1,13500,1,1,14001,4,3,1,1
1,825000,1,2,21000,1,3,0,0
1,13500,0,1,19000,3,3,1,1
0,915000,1,0,49000,0,2,2,0
0,13500,0,1,22000,0,5,0,1
1,567000,0,1,45001,3,3,2,2
1,1580000,0,2,28001,1,1,2,3
0,562690,0,1,46690,4,6,2,2
0,13500,0,0,49000,1,3,2,1
1,1500000,0,1,42000,1,2,2,3
0,312000,0,0,19000,3,5,1,1
1,1335000,0,1,53500,0,1,2,3
1,770000,0,2,22001,3,6,0,0
0,1880000,1,1,12001,1,3,1,3
0,500000,0,2,45001,0,5,2,2
1,480000,1,0,19000,0,2,1,2
0,470000,1,1,21000,0,6,0,2
0,410000,1,1,54000,3,5,2,2
0,911000,1,1,23000,1,6,0,0
0,530000,0,1,19001,4,6,1,2
1,500000,0,0,21000,1,3,0,2
1,470000,0,1,32000,1,5,2,2
1,880000,0,1,39000,3,6,2,0
1,13500,1,1,21000,3,5,0,1
1,1300000,1,0,29000,3,5,2,3
1,1520000,1,1,24000,2,2,0,3
1,727500,1,0,19500,3,3,0,0
0,670000,1,0,17000,1,0,1,2
1,572000,1,0,43000,1,2,2,2
1,900000,0,1,19000,3,3,1,0
0,1030000,1,1,24000,1,1,0,0
1,659000,1,1,14001,2,6,1,2
1,13500,0,0,16000,0,6,1,1
1,13500,1,1,14000,3,4,1,1
1,1471000,1,2,21101,2,6,0,3
1,1150000,0,0,19000,3,2,1,3
1,2035000,1,0,18500,3,2,1,3
0,13500,0,1,12000,3,6,1,1
1,835000,1,2,19000,1,6,1,0
1,740000,0,0,49000,0,3,2,0
1,1085000,1,0,22500,3,1,0,0
1,725000,1,1,24000,1,4,0,0
1,13500,0,2,19000,1,1,1,1
1,631000,1,1,27000,0,1,0,2
1,1000000,0,0,9000,3,3,1,0
0,480000,0,1,42001,2,6,2,2
1,1330000,1,2,13000,2,6,1,3
1,13500,0,0,16000,0,2,1,1
1,600000,0,1,25000,3,1,0,2
0,771000,1,1,28000,1,5,2,0
1,431000,0,0,9000,3,1,1,2
0,760000,0,0,18000,4,1,1,0
0,770000,1,1,22001,1,6,0,0
1,760000,1,1,12001,2,1,1,0
1,420000,0,0,24001,3,5,0,2
1,1360000,0,1,42000,0,1,2,3
1,592500,1,0,18500,0,0,1,2
1,951000,1,0,26001,3,6,0,0
1,13500,0,1,31000,4,5,2,1
1,612000,1,1,28000,1,0,2,2
0,845000,0,2,35001,3,2,2,0
1,13500,0,2,19000,1,2,1,1
1,1241000,1,1,22100,1,4,0,3
1,1250000,1,1,22001,3,0,0,3
1,621000,0,0,28000,1,4,2,2
0,13500,1,1,24000,1,5,0,1
1,13500,0,0,23000,4,5,0,1
1,923000,0,0,19000,3,1,1,0
1,561000,1,0,22000,3,5,0,2
1,1135000,1,0,25500,3,1,0,3
1,667000,0,0,27000,1,1,0,2
0,1400000,1,1,27000,3,1,0,3
1,1150000,0,2,16000,2,1,1,3
1,1785000,0,2,31501,1,2,2,3
0,843000,0,0,9001,1,6,1,0
1,13500,1,1,12001,0,1,1,1
1,476000,1,1,12001,2,4,1,2
1,1085000,1,0,49500,3,0,2,0
1,980000,1,0,17001,1,3,1,0
1,13500,1,2,20000,2,2,0,1
1,505000,1,1,24001,0,3,0,2
1,1878000,0,2,22801,3,0,0,3
1,1070000,0,0,22001,0,1,0,0
1,1085000,0,1,10500,3,3,1,0
1,757000,0,0,16001,0,3,1,0
1,1102500,0,0,21250,1,5,0,3
0,640000,0,1,46001,2,0,2,2
1,550000,0,0,24000,3,1,0,2
